SERVICE_ID,DATE,PIPE_ID,MANUFACTURER,LATITUDE,LONGITUDE,MAINTENANCE_DAYS,COST,FAULT,REGION,YEAR,MONTH,GRADE,OD,WALL_THICKNESS,PIPE_LENGTH
20633,2015-02-18,268,M2,37.947742,-98.478000,7,7000,Corrosion,sms2b,2015,2,X42,14.000,0.375,16
1635,2011-05-06,268,M2,37.941822,-97.913900,7,7000,Corrosion,sms2b,2011,5,X42,14.000,0.375,16
28642,2016-09-20,268,M3,37.952206,-97.815310,19,19000,Burst,sms2b,2016,9,X42,14.000,0.375,16
14440,2013-11-23,268,M4,37.917850,-99.248780,25,18750,Damaged Coating,sms2b,2013,11,X42,14.000,0.375,16
11369,2013-04-21,268,M4,37.926884,-98.022430,11,8250,Joint Failure,sms2b,2013,4,X42,14.000,0.375,16
1353,2011-04-18,268,M4,37.923794,-99.876390,18,13500,Corrosion,sms2b,2011,4,X42,14.000,0.375,16
23750,2015-09-27,268,M4,37.945310,-97.922190,6,4500,Burst,sms2b,2015,9,X42,14.000,0.375,16
19496,2014-11-19,268,M2,37.943360,-99.124270,3,3000,Leak,sms2b,2014,11,X42,14.000,0.375,16
19663,2014-12-01,268,M2,37.937927,-97.417320,3,3000,Burst,sms2b,2014,12,X42,14.000,0.375,16
7739,2012-07-21,268,M2,37.940010,-99.169100,9,9000,Leak,sms2b,2012,7,X42,14.000,0.375,16
27096,2016-06-04,268,M4,37.926678,-98.364120,12,9000,Leak,sms2b,2016,6,X42,14.000,0.375,16
9048,2012-10-21,268,M4,37.922573,-96.266174,9,6750,Damaged Coating,sms2b,2012,10,X42,14.000,0.375,16
13951,2013-10-19,268,M2,37.927795,-95.582810,14,14000,Corrosion,sms2b,2013,10,X42,14.000,0.375,16
28027,2016-08-08,268,M2,37.922844,-97.640960,14,14000,Corrosion,sms2b,2016,8,X42,14.000,0.375,16
2835,2011-07-24,268,M2,37.935078,-97.591520,15,15000,Corrosion,sms2b,2011,7,X42,14.000,0.375,16
14489,2013-11-27,268,M4,37.948650,-96.903336,1,750,Corrosion,sms2b,2013,11,X42,14.000,0.375,16
10343,2013-02-02,19,M2,28.705980,-97.812096,15,15000,Joint Failure,sss1a,2013,2,X42,18.000,0.500,23
25933,2016-03-12,19,M2,28.735481,-97.784430,17,17000,Burst,sss1a,2016,3,X42,18.000,0.500,23
8100,2012-08-16,19,M2,28.731848,-99.373230,17,17000,Damaged Coating,sss1a,2012,8,X42,18.000,0.500,23
26175,2016-03-30,19,M4,28.708132,-97.284300,21,15750,Damaged Coating,sss1a,2016,3,X42,18.000,0.500,23
21261,2015-04-06,19,M4,28.723015,-98.004900,14,10500,Leak,sss1a,2015,4,X42,18.000,0.500,23
7244,2012-06-18,19,M4,28.709763,-97.024310,14,10500,Corrosion,sss1a,2012,6,X42,18.000,0.500,23
22126,2015-06-07,19,M4,28.706656,-98.306090,14,10500,Leak,sss1a,2015,6,X42,18.000,0.500,23
25230,2016-01-20,19,M2,28.706152,-96.208840,19,19000,Leak,sss1a,2016,1,X42,18.000,0.500,23
21686,2015-05-06,19,M2,28.737295,-98.861206,9,9000,Corrosion,sss1a,2015,5,X42,18.000,0.500,23
6882,2012-05-22,19,M4,28.720524,-97.566340,12,9000,Leak,sss1a,2012,5,X42,18.000,0.500,23
3235,2011-08-20,19,M2,28.715288,-98.469086,9,9000,Leak,sss1a,2011,8,X42,18.000,0.500,23
21639,2015-05-03,19,M2,28.709460,-97.090670,9,9000,Damaged Coating,sss1a,2015,5,X42,18.000,0.500,23
27212,2016-06-13,19,M2,28.722673,-98.372980,24,24000,Corrosion,sss1a,2016,6,X42,18.000,0.500,23
21809,2015-05-15,19,M4,28.728209,-98.304276,19,14250,Corrosion,sss1a,2015,5,X42,18.000,0.500,23
23052,2015-08-10,19,M2,28.736910,-97.818120,23,23000,Leak,sss1a,2015,8,X42,18.000,0.500,23
25878,2016-03-07,19,M2,28.704260,-97.072560,4,4000,Leak,sss1a,2016,3,X42,18.000,0.500,23
18103,2014-08-12,19,M4,28.737020,-99.460180,17,12750,Corrosion,sss1a,2014,8,X42,18.000,0.500,23
10785,2013-03-08,19,M4,28.730010,-97.363700,17,12750,Corrosion,sss1a,2013,3,X42,18.000,0.500,23
22094,2015-06-05,19,M4,28.732784,-98.626580,6,4500,Damaged Coating,sss1a,2015,6,X42,18.000,0.500,23
21144,2015-03-28,19,M2,28.738680,-96.327156,8,8000,Leak,sss1a,2015,3,X42,18.000,0.500,23
27594,2016-07-07,19,M2,28.714544,-98.084240,8,8000,Joint Failure,sss1a,2016,7,X42,18.000,0.500,23
2393,2011-06-27,19,M4,28.739187,-96.618890,15,11250,Damaged Coating,sss1a,2011,6,X42,18.000,0.500,23
6766,2012-05-15,19,M4,28.714285,-97.220910,15,11250,Leak,sss1a,2012,5,X42,18.000,0.500,23
24346,2015-11-10,19,M4,28.731365,-98.301050,8,6000,Corrosion,sss1a,2015,11,X42,18.000,0.500,23
19697,2014-12-04,19,M2,28.727602,-96.525260,6,6000,Damaged Coating,sss1a,2014,12,X42,18.000,0.500,23
17213,2014-06-15,19,M4,28.720888,-97.104645,8,6000,Burst,sss1a,2014,6,X42,18.000,0.500,23
23421,2015-09-04,19,M4,28.718895,-96.068080,8,6000,Damaged Coating,sss1a,2015,9,X42,18.000,0.500,23
2940,2011-07-31,19,M4,28.715210,-98.870910,8,6000,Burst,sss1a,2011,7,X42,18.000,0.500,23
19121,2014-10-21,19,M2,28.729681,-99.167274,10,10000,Corrosion,sss1a,2014,10,X42,18.000,0.500,23
24069,2015-10-18,19,M2,28.720825,-95.826996,16,16000,Damaged Coating,sss1a,2015,10,X42,18.000,0.500,23
23710,2015-09-24,19,M2,28.734540,-97.321720,18,18000,Corrosion,sss1a,2015,9,X42,18.000,0.500,23
25651,2016-02-21,19,M4,28.712202,-97.964210,24,18000,Burst,sss1a,2016,2,X42,18.000,0.500,23
2687,2011-07-15,19,M2,28.705177,-99.164220,18,18000,Leak,sss1a,2011,7,X42,18.000,0.500,23
12784,2013-07-27,19,M4,28.726622,-97.226550,10,7500,Damaged Coating,sss1a,2013,7,X42,18.000,0.500,23
12684,2013-07-20,19,M2,28.703074,-97.035610,11,11000,Burst,sss1a,2013,7,X42,18.000,0.500,23
19249,2014-10-28,19,M4,28.711826,-98.199130,30,22500,Burst,sss1a,2014,10,X42,18.000,0.500,23
23098,2015-08-12,19,M4,28.704361,-97.739380,30,22500,Corrosion,sss1a,2015,8,X42,18.000,0.500,23
18326,2014-08-27,19,M4,28.739164,-96.021670,13,9750,Damaged Coating,sss1a,2014,8,X42,18.000,0.500,23
13538,2013-09-21,19,M4,28.732512,-96.594050,13,9750,Corrosion,sss1a,2013,9,X42,18.000,0.500,23
28077,2016-08-12,19,M4,28.718748,-95.300316,23,17250,Burst,sss1a,2016,8,X42,18.000,0.500,23
20973,2015-03-14,19,M2,28.730639,-98.514840,14,14000,Burst,sss1a,2015,3,X42,18.000,0.500,23
20607,2015-02-15,19,M2,28.713627,-98.515110,14,14000,Damaged Coating,sss1a,2015,2,X42,18.000,0.500,23
15473,2014-02-17,19,M2,28.722122,-96.906960,26,26000,Leak,sss1a,2014,2,X42,18.000,0.500,23
23084,2015-08-12,19,M2,28.735243,-97.767360,3,3000,Leak,sss1a,2015,8,X42,18.000,0.500,23
20647,2015-02-19,19,M2,28.708385,-99.686910,3,3000,Corrosion,sss1a,2015,2,X42,18.000,0.500,23
28581,2016-09-17,19,M4,28.720884,-99.741980,16,12000,Joint Failure,sss1a,2016,9,X42,18.000,0.500,23
28184,2016-08-20,19,M2,28.734250,-97.029100,21,21000,Corrosion,sss1a,2016,8,X42,18.000,0.500,23
29013,2016-10-16,19,M4,28.732904,-98.084770,27,20250,Leak,sss1a,2016,10,X42,18.000,0.500,23
22046,2015-06-01,397,M3,42.724870,-95.778330,20,20000,Corrosion,mms3c,2015,6,X42,14.000,0.625,16
26879,2016-05-19,397,M3,42.696110,-99.187004,8,8000,Leak,mms3c,2016,5,X42,14.000,0.625,16
26128,2016-03-27,397,M1,42.701286,-97.293290,24,36000,Corrosion,mms3c,2016,3,X42,14.000,0.625,16
12802,2013-07-28,397,M3,42.721260,-98.607050,5,5000,Joint Failure,mms3c,2013,7,X42,14.000,0.625,16
8021,2012-08-10,397,M2,42.689800,-98.187610,1,1000,Corrosion,mms3c,2012,8,X42,14.000,0.625,16
2194,2011-06-13,397,M1,42.716576,-97.274080,12,18000,Leak,mms3c,2011,6,X42,14.000,0.625,16
13619,2013-09-27,397,M3,42.702500,-99.711870,18,18000,Burst,mms3c,2013,9,X42,14.000,0.625,16
5432,2012-02-08,397,M1,42.703857,-99.176880,7,10500,Leak,mms3c,2012,2,X42,14.000,0.625,16
6962,2012-05-28,397,M4,42.708065,-97.164880,3,2250,Corrosion,mms3c,2012,5,X42,14.000,0.625,16
7029,2012-06-02,397,M3,42.721363,-98.839720,6,6000,Burst,mms3c,2012,6,X42,14.000,0.625,16
8877,2012-10-10,397,M3,42.722480,-96.469500,17,17000,Corrosion,mms3c,2012,10,X42,14.000,0.625,16
2763,2011-07-19,397,M2,42.712276,-94.926895,15,15000,Corrosion,mms3c,2011,7,X42,14.000,0.625,16
22489,2015-06-29,397,M4,42.707016,-99.102684,13,9750,Joint Failure,mms3c,2015,6,X42,14.000,0.625,16
19106,2014-10-20,397,M3,42.702312,-98.685650,22,22000,Joint Failure,mms3c,2014,10,X42,14.000,0.625,16
8489,2012-09-10,397,M4,42.707256,-96.583850,17,12750,Leak,mms3c,2012,9,X42,14.000,0.625,16
9865,2012-12-23,397,M2,42.704160,-97.019226,26,26000,Leak,mms3c,2012,12,X42,14.000,0.625,16
8087,2012-08-15,397,M3,42.708607,-98.218735,12,12000,Joint Failure,mms3c,2012,8,X42,14.000,0.625,16
16670,2014-05-10,397,M1,42.696564,-98.107470,21,31500,Damaged Coating,mms3c,2014,5,X42,14.000,0.625,16
9653,2012-12-07,397,M1,42.711266,-97.788580,22,33000,Corrosion,mms3c,2012,12,X42,14.000,0.625,16
12059,2013-06-09,397,M3,42.715015,-96.025720,21,21000,Joint Failure,mms3c,2013,6,X42,14.000,0.625,16
15451,2014-02-16,397,M3,42.710762,-98.101390,21,21000,Burst,mms3c,2014,2,X42,14.000,0.625,16
27973,2016-08-04,430,M2,43.916780,-94.089066,10,10000,Leak,mum4d,2016,8,X52,16.000,0.500,16
26973,2016-05-26,430,M3,43.937927,-94.989090,11,11000,Leak,mum4d,2016,5,X52,16.000,0.500,16
19246,2014-10-28,430,M3,43.913654,-94.315544,11,11000,Leak,mum4d,2014,10,X52,16.000,0.500,16
9842,2012-12-22,430,M3,43.946648,-93.042595,7,7000,Joint Failure,mum4d,2012,12,X52,16.000,0.500,16
25755,2016-02-28,430,M3,43.938667,-93.990230,19,19000,Burst,mum4d,2016,2,X52,16.000,0.500,16
6150,2012-04-01,430,M4,43.932713,-91.343500,11,8250,Joint Failure,mum4d,2012,4,X52,16.000,0.500,16
3751,2011-09-25,430,M3,43.928350,-92.847160,1,1000,Corrosion,mum4d,2011,9,X52,16.000,0.500,16
27893,2016-07-28,430,M3,43.917170,-95.458230,17,17000,Leak,mum4d,2016,7,X52,16.000,0.500,16
3198,2011-08-17,430,M4,43.929047,-93.979800,10,7500,Corrosion,mum4d,2011,8,X52,16.000,0.500,16
21886,2015-05-21,430,M1,43.920380,-90.958190,27,40500,Damaged Coating,mum4d,2015,5,X52,16.000,0.500,16
10739,2013-03-04,430,M4,43.935560,-94.887890,14,10500,Corrosion,mum4d,2013,3,X52,16.000,0.500,16
5266,2012-01-26,430,M2,43.920883,-91.548050,14,14000,Corrosion,mum4d,2012,1,X52,16.000,0.500,16
11908,2013-05-30,430,M3,43.913162,-93.012276,27,27000,Joint Failure,mum4d,2013,5,X52,16.000,0.500,16
26476,2016-04-23,430,M3,43.940113,-94.314300,26,26000,Joint Failure,mum4d,2016,4,X52,16.000,0.500,16
5461,2012-02-09,430,M1,43.937420,-92.886440,15,22500,Damaged Coating,mum4d,2012,2,X52,16.000,0.500,16
25979,2016-03-16,430,M3,43.934574,-93.887780,22,22000,Leak,mum4d,2016,3,X52,16.000,0.500,16
24841,2015-12-21,430,M3,43.921860,-95.620995,22,22000,Corrosion,mum4d,2015,12,X52,16.000,0.500,16
17448,2014-07-01,430,M1,43.923985,-94.465485,19,28500,Burst,mum4d,2014,7,X52,16.000,0.500,16
3491,2011-09-07,430,M3,43.932674,-90.178406,12,12000,Burst,mum4d,2011,9,X52,16.000,0.500,16
14010,2013-10-23,430,M2,43.912260,-94.856650,12,12000,Leak,mum4d,2013,10,X52,16.000,0.500,16
11407,2013-04-23,430,M1,43.923410,-95.227980,21,31500,Joint Failure,mum4d,2013,4,X52,16.000,0.500,16
12050,2013-06-08,430,M1,43.927654,-94.050840,17,25500,Damaged Coating,mum4d,2013,6,X52,16.000,0.500,16
25210,2016-01-19,754,M3,55.915970,-93.396810,9,9000,Leak,uum5e,2016,1,X52,18.000,0.375,23
28925,2016-10-10,754,M3,55.913700,-93.682236,20,20000,Joint Failure,uum5e,2016,10,X52,18.000,0.375,23
18398,2014-09-01,754,M3,55.933132,-93.339320,10,10000,Leak,uum5e,2014,9,X52,18.000,0.375,23
10160,2013-01-18,754,M3,55.933113,-94.679390,16,16000,Joint Failure,uum5e,2013,1,X52,18.000,0.375,23
13801,2013-10-09,754,M3,55.930626,-93.350395,16,16000,Corrosion,uum5e,2013,10,X52,18.000,0.375,23
19709,2014-12-05,754,M3,55.923687,-93.525920,16,16000,Joint Failure,uum5e,2014,12,X52,18.000,0.375,23
29474,2016-11-22,754,M1,55.915760,-94.450540,13,19500,Damaged Coating,uum5e,2016,11,X52,18.000,0.375,23
18956,2014-10-10,754,M3,55.928627,-94.019440,14,14000,Leak,uum5e,2014,10,X52,18.000,0.375,23
17648,2014-07-14,754,M3,55.906166,-96.292440,14,14000,Burst,uum5e,2014,7,X52,18.000,0.375,23
4428,2011-11-18,754,M1,55.924034,-95.399170,15,22500,Leak,uum5e,2011,11,X52,18.000,0.375,23
26080,2016-03-23,754,M1,55.912582,-94.907120,15,22500,Joint Failure,uum5e,2016,3,X52,18.000,0.375,23
7874,2012-07-30,754,M1,55.930126,-94.937620,18,27000,Damaged Coating,uum5e,2012,7,X52,18.000,0.375,23
29958,2016-12-28,754,M3,55.932446,-94.103760,4,4000,Leak,uum5e,2016,12,X52,18.000,0.375,23
9124,2012-10-26,754,M3,55.905888,-94.776740,23,23000,Burst,uum5e,2012,10,X52,18.000,0.375,23
26034,2016-03-19,754,M1,55.898580,-94.075516,12,18000,Damaged Coating,uum5e,2016,3,X52,18.000,0.375,23
6993,2012-05-30,754,M1,55.931680,-93.898994,27,40500,Corrosion,uum5e,2012,5,X52,18.000,0.375,23
14080,2013-10-28,754,M1,55.905895,-95.419655,26,39000,Corrosion,uum5e,2013,10,X52,18.000,0.375,23
29726,2016-12-12,754,M1,55.927700,-94.280920,7,10500,Burst,uum5e,2016,12,X52,18.000,0.375,23
405,2011-02-04,754,M3,55.916653,-94.055600,19,19000,Burst,uum5e,2011,2,X52,18.000,0.375,23
25338,2016-01-29,754,M1,55.920963,-95.133290,14,21000,Joint Failure,uum5e,2016,1,X52,18.000,0.375,23
25012,2016-01-04,754,M1,55.917263,-95.030800,14,21000,Leak,uum5e,2016,1,X52,18.000,0.375,23
25776,2016-02-29,754,M3,55.916510,-94.098290,21,21000,Joint Failure,uum5e,2016,2,X52,18.000,0.375,23
22895,2015-07-28,754,M1,55.929985,-95.903820,20,30000,Corrosion,uum5e,2015,7,X52,18.000,0.375,23
16946,2014-05-28,754,M3,55.917366,-93.664720,7,7000,Burst,uum5e,2014,5,X52,18.000,0.375,23
20694,2015-02-23,754,M3,55.934870,-94.259170,22,22000,Joint Failure,uum5e,2015,2,X52,18.000,0.375,23
2220,2011-06-15,754,M3,55.910435,-93.996994,22,22000,Leak,uum5e,2011,6,X52,18.000,0.375,23
12601,2013-07-15,754,M3,55.933520,-93.275190,5,5000,Joint Failure,uum5e,2013,7,X52,18.000,0.375,23
15621,2014-02-27,754,M3,55.900960,-94.347400,5,5000,Leak,uum5e,2014,2,X52,18.000,0.375,23
29078,2016-10-20,754,M1,55.915665,-95.701706,21,31500,Leak,uum5e,2016,10,X52,18.000,0.375,23
23177,2015-08-18,754,M1,55.919470,-94.426120,17,25500,Corrosion,uum5e,2015,8,X52,18.000,0.375,23
19808,2014-12-12,754,M1,55.913830,-93.655070,17,25500,Corrosion,uum5e,2014,12,X52,18.000,0.375,23
830,2011-03-10,754,M1,55.912193,-94.497920,17,25500,Corrosion,uum5e,2011,3,X52,18.000,0.375,23
7421,2012-06-29,754,M3,55.915520,-93.481255,28,28000,Leak,uum5e,2012,6,X52,18.000,0.375,23
15867,2014-03-15,754,M3,55.912464,-94.982490,13,13000,Burst,uum5e,2014,3,X52,18.000,0.375,23
25315,2016-01-28,754,M1,55.929970,-95.345830,25,37500,Corrosion,uum5e,2016,1,X52,18.000,0.375,23
16965,2014-05-28,754,M1,55.906773,-94.007220,25,37500,Damaged Coating,uum5e,2014,5,X52,18.000,0.375,23
27935,2016-08-01,989,M3,64.626090,-145.981860,24,24000,Joint Failure,tul6f,2016,8,X46,18.000,0.375,19
9848,2012-12-22,989,M1,64.605675,-144.898000,15,22500,Leak,tul6f,2012,12,X46,18.000,0.375,19
5986,2012-03-18,989,M1,64.612570,-144.347350,23,34500,Damaged Coating,tul6f,2012,3,X46,18.000,0.375,19
2802,2011-07-22,989,M1,64.599590,-148.170170,12,18000,Damaged Coating,tul6f,2011,7,X46,18.000,0.375,19
9677,2012-12-09,989,M1,64.595960,-145.893460,2,3000,Damaged Coating,tul6f,2012,12,X46,18.000,0.375,19
18955,2014-10-10,989,M1,64.597690,-145.342710,31,46500,Burst,tul6f,2014,10,X46,18.000,0.375,19
20451,2015-02-02,989,M1,64.601930,-146.232480,30,45000,Damaged Coating,tul6f,2015,2,X46,18.000,0.375,19
6716,2012-05-11,989,M3,64.622340,-144.584290,2,2000,Leak,tul6f,2012,5,X46,18.000,0.375,19
9337,2012-11-12,989,M3,64.620160,-143.976240,9,9000,Joint Failure,tul6f,2012,11,X46,18.000,0.375,19
969,2011-03-19,989,M1,64.605810,-144.011470,9,13500,Leak,tul6f,2011,3,X46,18.000,0.375,19
17915,2014-07-31,989,M1,64.609360,-144.920430,17,25500,Corrosion,tul6f,2014,7,X46,18.000,0.375,19
17329,2014-06-22,130,M2,32.841644,-97.696625,10,10000,Damaged Coating,sss1a,2014,6,X42,13.750,0.500,23
7044,2012-06-04,130,M2,32.836220,-96.425095,10,10000,Joint Failure,sss1a,2012,6,X42,13.750,0.500,23
28838,2016-10-03,130,M2,32.833138,-99.173546,10,10000,Burst,sss1a,2016,10,X42,13.750,0.500,23
29979,2016-12-29,130,M4,32.843670,-98.659540,20,15000,Damaged Coating,sss1a,2016,12,X42,13.750,0.500,23
18018,2014-08-07,130,M2,32.832493,-99.014366,15,15000,Leak,sss1a,2014,8,X42,13.750,0.500,23
7153,2012-06-12,130,M4,32.813460,-98.543400,20,15000,Burst,sss1a,2012,6,X42,13.750,0.500,23
5604,2012-02-19,130,M4,32.832730,-97.022650,21,15750,Damaged Coating,sss1a,2012,2,X42,13.750,0.500,23
4804,2011-12-19,130,M4,32.846504,-98.368904,22,16500,Damaged Coating,sss1a,2011,12,X42,13.750,0.500,23
16145,2014-04-05,130,M4,32.841877,-98.396850,22,16500,Burst,sss1a,2014,4,X42,13.750,0.500,23
27368,2016-06-22,130,M4,32.839000,-97.375084,22,16500,Burst,sss1a,2016,6,X42,13.750,0.500,23
10410,2013-02-08,130,M2,32.828754,-96.782260,2,2000,Damaged Coating,sss1a,2013,2,X42,13.750,0.500,23
17686,2014-07-16,130,M2,32.812954,-98.972020,2,2000,Damaged Coating,sss1a,2014,7,X42,13.750,0.500,23
17051,2014-06-04,130,M2,32.810030,-97.336140,2,2000,Leak,sss1a,2014,6,X42,13.750,0.500,23
7812,2012-07-26,130,M2,32.822464,-98.207340,7,7000,Corrosion,sss1a,2012,7,X42,13.750,0.500,23
17299,2014-06-20,130,M2,32.811060,-98.174780,19,19000,Damaged Coating,sss1a,2014,6,X42,13.750,0.500,23
27297,2016-06-18,130,M2,32.843613,-97.538500,9,9000,Damaged Coating,sss1a,2016,6,X42,13.750,0.500,23
1970,2011-05-30,130,M4,32.835945,-97.761420,11,8250,Corrosion,sss1a,2011,5,X42,13.750,0.500,23
22617,2015-07-09,130,M4,32.814747,-99.924110,11,8250,Corrosion,sss1a,2015,7,X42,13.750,0.500,23
1004,2011-03-21,130,M4,32.827206,-98.010390,31,23250,Damaged Coating,sss1a,2011,3,X42,13.750,0.500,23
24102,2015-10-20,130,M2,32.819164,-97.059510,20,20000,Corrosion,sss1a,2015,10,X42,13.750,0.500,23
17038,2014-06-02,130,M2,32.844944,-96.899030,8,8000,Damaged Coating,sss1a,2014,6,X42,13.750,0.500,23
18448,2014-09-05,130,M2,32.840153,-96.741260,8,8000,Corrosion,sss1a,2014,9,X42,13.750,0.500,23
8296,2012-08-29,130,M2,32.827282,-98.370790,8,8000,Burst,sss1a,2012,8,X42,13.750,0.500,23
18841,2014-10-02,130,M2,32.818176,-98.725840,7,7000,Damaged Coating,sss1a,2014,10,X42,13.750,0.500,23
18798,2014-09-30,130,M2,32.811470,-97.063480,7,7000,Damaged Coating,sss1a,2014,9,X42,13.750,0.500,23
15833,2014-03-13,130,M2,32.835075,-98.811195,18,18000,Damaged Coating,sss1a,2014,3,X42,13.750,0.500,23
12458,2013-07-05,130,M4,32.827076,-97.002266,6,4500,Corrosion,sss1a,2013,7,X42,13.750,0.500,23
2572,2011-07-07,130,M4,32.816820,-98.348145,6,4500,Burst,sss1a,2011,7,X42,13.750,0.500,23
21561,2015-04-28,130,M2,32.823574,-96.410610,11,11000,Joint Failure,sss1a,2015,4,X42,13.750,0.500,23
28138,2016-08-17,130,M2,32.819390,-96.751564,11,11000,Damaged Coating,sss1a,2016,8,X42,13.750,0.500,23
16858,2014-05-21,130,M2,32.812416,-99.144844,17,17000,Damaged Coating,sss1a,2014,5,X42,13.750,0.500,23
8530,2012-09-14,130,M2,32.834038,-98.944470,4,4000,Corrosion,sss1a,2012,9,X42,13.750,0.500,23
19046,2014-10-16,130,M4,32.843540,-99.428810,23,17250,Corrosion,sss1a,2014,10,X42,13.750,0.500,23
1768,2011-05-16,130,M2,32.810165,-98.032970,13,13000,Corrosion,sss1a,2011,5,X42,13.750,0.500,23
12473,2013-07-06,130,M2,32.845870,-98.475395,6,6000,Leak,sss1a,2013,7,X42,13.750,0.500,23
14388,2013-11-19,130,M3,32.835070,-98.420000,22,22000,Corrosion,sss1a,2013,11,X42,13.750,0.500,23
26236,2016-04-05,130,M3,32.838470,-98.566460,14,14000,Joint Failure,sss1a,2016,4,X42,13.750,0.500,23
7305,2012-06-22,130,M2,32.820470,-98.091300,14,14000,Corrosion,sss1a,2012,6,X42,13.750,0.500,23
5606,2012-02-19,130,M2,32.810863,-99.656030,14,14000,Damaged Coating,sss1a,2012,2,X42,13.750,0.500,23
23468,2015-09-07,130,M3,32.811646,-98.230680,12,12000,Joint Failure,sss1a,2015,9,X42,13.750,0.500,23
28612,2016-09-18,130,M4,32.823627,-98.467230,17,12750,Burst,sss1a,2016,9,X42,13.750,0.500,23
27629,2016-07-10,130,M4,32.816430,-95.945690,4,3000,Damaged Coating,sss1a,2016,7,X42,13.750,0.500,23
12778,2013-07-26,130,M4,32.828243,-99.339650,1,750,Leak,sss1a,2013,7,X42,13.750,0.500,23
22471,2015-06-28,238,M2,36.808617,-97.495160,10,10000,Damaged Coating,sms2b,2015,6,B,16.000,0.500,19
17071,2014-06-05,238,M2,36.833076,-99.695570,20,20000,Leak,sms2b,2014,6,B,16.000,0.500,19
21232,2015-04-04,238,M3,36.809765,-97.178210,20,20000,Burst,sms2b,2015,4,B,16.000,0.500,19
21714,2015-05-09,238,M1,36.834250,-97.357120,11,16500,Joint Failure,sms2b,2015,5,B,16.000,0.500,19
3961,2011-10-13,238,M4,36.831707,-97.274500,11,8250,Damaged Coating,sms2b,2011,10,B,16.000,0.500,19
3187,2011-08-16,238,M2,36.841580,-97.566400,5,5000,Joint Failure,sms2b,2011,8,B,16.000,0.500,19
12430,2013-07-04,238,M2,36.831078,-96.606100,5,5000,Burst,sms2b,2013,7,B,16.000,0.500,19
26775,2016-05-12,238,M2,36.823513,-98.131645,5,5000,Damaged Coating,sms2b,2016,5,B,16.000,0.500,19
28063,2016-08-11,238,M4,36.823760,-97.314440,18,13500,Leak,sms2b,2016,8,B,16.000,0.500,19
29424,2016-11-18,238,M2,36.809770,-97.700370,1,1000,Corrosion,sms2b,2016,11,B,16.000,0.500,19
119,2011-01-11,238,M4,36.824250,-98.366470,5,3750,Corrosion,sms2b,2011,1,B,16.000,0.500,19
12039,2013-06-08,238,M2,36.818924,-98.117035,8,8000,Leak,sms2b,2013,6,B,16.000,0.500,19
16267,2014-04-14,238,M1,36.825787,-97.662094,24,36000,Burst,sms2b,2014,4,B,16.000,0.500,19
9662,2012-12-08,238,M4,36.823486,-96.794304,16,12000,Corrosion,sms2b,2012,12,B,16.000,0.500,19
12469,2013-07-06,238,M4,36.814316,-97.791890,3,2250,Corrosion,sms2b,2013,7,B,16.000,0.500,19
25621,2016-02-19,238,M4,36.842598,-96.553950,8,6000,Corrosion,sms2b,2016,2,B,16.000,0.500,19
22798,2015-07-22,238,M4,36.824673,-99.562420,21,15750,Damaged Coating,sms2b,2015,7,B,16.000,0.500,19
9933,2012-12-28,238,M1,36.814070,-100.014100,18,27000,Damaged Coating,sms2b,2012,12,B,16.000,0.500,19
834,2011-03-10,238,M2,36.828026,-97.772450,14,14000,Corrosion,sms2b,2011,3,B,16.000,0.500,19
17624,2014-07-13,238,M4,36.837852,-98.130486,13,9750,Corrosion,sms2b,2014,7,B,16.000,0.500,19
23874,2015-10-05,238,M3,36.814545,-97.271835,22,22000,Corrosion,sms2b,2015,10,B,16.000,0.500,19
10214,2013-01-22,238,M1,36.823610,-97.824090,30,45000,Leak,sms2b,2013,1,B,16.000,0.500,19
15500,2014-02-20,244,M2,37.059277,-99.114624,10,10000,Burst,sms2b,2014,2,X52,9.625,0.406,19
17888,2014-07-28,244,M3,37.043175,-95.528200,10,10000,Burst,sms2b,2014,7,X52,9.625,0.406,19
7760,2012-07-22,244,M2,37.032654,-97.679720,10,10000,Burst,sms2b,2012,7,X52,9.625,0.406,19
25913,2016-03-10,244,M4,37.037266,-97.503040,19,14250,Corrosion,sms2b,2016,3,X52,9.625,0.406,19
3482,2011-09-06,244,M2,37.055730,-98.404050,20,20000,Damaged Coating,sms2b,2011,9,X52,9.625,0.406,19
2439,2011-06-29,244,M2,37.045494,-97.040450,20,20000,Damaged Coating,sms2b,2011,6,X52,9.625,0.406,19
14276,2013-11-11,244,M2,37.032665,-97.731810,20,20000,Leak,sms2b,2013,11,X52,9.625,0.406,19
2139,2011-06-10,244,M2,37.057655,-98.589810,7,7000,Burst,sms2b,2011,6,X52,9.625,0.406,19
21806,2015-05-14,244,M2,37.057580,-97.426440,19,19000,Damaged Coating,sms2b,2015,5,X52,9.625,0.406,19
23630,2015-09-19,244,M4,37.047173,-96.421220,25,18750,Damaged Coating,sms2b,2015,9,X52,9.625,0.406,19
1493,2011-04-28,244,M4,37.061016,-97.242730,11,8250,Damaged Coating,sms2b,2011,4,X52,9.625,0.406,19
21178,2015-03-30,244,M4,37.031800,-98.210890,11,8250,Damaged Coating,sms2b,2015,3,X52,9.625,0.406,19
14397,2013-11-19,244,M2,37.044580,-96.913930,5,5000,Joint Failure,sms2b,2013,11,X52,9.625,0.406,19
